Account,date,Net PnL,Size USD,Fee,Trade Count,sentiment_value,rolling_7d_Net PnL_mean,rolling_7d_Net PnL_std,rolling_7d_Size USD_mean,rolling_7d_Size USD_std,rolling_7d_Trade Count_mean,rolling_7d_Trade Count_std,next_day_pnl,target_profitable,target_volatility,pred_profitability,pred_volatility
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-20,1308.2125879999996,688986.63,227.337492,82,76.0,5033.325507428572,8492.352569785495,280758.5571428571,279672.39868355315,52.85714285714285,49.30324050008807,59.015572,1,6159.604412778866,1,7159.691330478397
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-21,59.015572,1877.13,0.656992,15,76.0,1911.5793784285715,4170.991767604678,236546.75428571427,297896.9442414268,35.57142857142857,34.18994561201262,12702.706434,1,6967.279500220265,1,6251.483577857808
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-22,12702.706434,247436.25,66.962967,229,84.0,3727.227213714285,5687.341634357595,270109.65714285715,281214.6470956233,67.28571428571429,78.07200583588266,3718.267448,1,6506.063669108846,1,6126.9311481415525
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-23,3718.267448,256691.2,58.382142,104,75.0,4262.288436428572,5446.340425699736,303448.03142857144,260123.73004462555,80.42857142857143,74.89293945995432,338.413533,1,6390.348129818077,1,5390.540042935564
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-24,338.413533,80749.22,25.068923,38,75.0,4198.637481857143,5496.142294006113,261915.98142857145,270456.1079815982,77.71428571428571,76.21617126243461,2106.762671,1,1690.5333875683375,1,5412.788803751331
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-25,2106.762671,293480.87,60.414479,53,75.0,4504.392572571428,5276.612481067022,303808.4871428572,244646.92107675388,85.0,69.95236474439828,138.026505,1,1083.4463320174227,1,2932.671235022862
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-30,138.026505,68836.72,21.175107,15,70.0,2910.200678714286,4512.691632698775,234008.2885714286,229452.96092856635,76.57142857142857,74.87958587594072,14207.591686,1,7618.602773518575,1,6073.668008885516
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-01-31,14207.591686,693980.8300000001,210.598194,132,76.0,4752.969121285714,6103.010508881757,234721.74571428573,231105.26181259897,83.71428571428571,77.81112663733529,51.98318400000001,1,8148.019390189155,1,7352.709487231772
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-01,51.98318400000001,117810.02,36.52381,21,68.0,4751.964494428571,6103.912480585809,251283.5871428572,215247.73580947856,84.57142857142857,76.956388391645,-704.431057,0,8399.621388824928,0,6664.235437505244
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-06,-704.431057,228757.24,65.080004,61,49.0,2836.6591385714287,5234.909712762825,248615.15714285715,215419.0943674283,60.57142857142857,43.20052909728901,-1231.459454,0,645.1287262074067,0,1530.9760701440364
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-07,-1231.459454,318137.39,85.535062,149,44.0,2129.5552954285718,5426.755675381799,257393.1842857143,217048.78843939863,67.0,52.98112871579842,17011.277307,1,10383.65322916012,0,2858.061535208273
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-13,17011.277307,1148828.7,367.292026,321,50.0,4511.392977428572,7694.624411177578,409975.9671428572,383654.5122383933,107.42857142857144,107.29687342890774,573.166965,1,10052.077667983704,1,5494.01640618841
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-15,573.166965,60437.04,16.902925,47,50.0,4292.307876571429,7795.670360516262,376683.9914285714,404967.6063107617,106.57142857142856,107.82680115638712,2794.926926,1,8918.635051540758,1,6884.70869457542
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-20,2794.926926,846463.22,262.355524,149,49.0,4671.865079571428,7622.450486594354,487773.49142857146,413023.2065646773,125.71428571428572,100.50657405648364,8446.566895,1,4059.3036784080855,1,4399.5080642796465
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-21,8446.566895,168620.8,56.23903,60,55.0,3848.861538,6673.173365551945,412722.0585714286,417020.5762137376,115.42857142857144,103.3986736582521,161.201778,1,4233.29693454967,1,4334.916527868413
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-25,161.201778,24395.72,8.415849999999999,24,25.0,3864.4641942857143,6662.936061659036,399377.15857142856,429343.4126965834,115.85714285714286,102.94728193178707,24.758141,1,4823.428149442894,1,4819.368922244569
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-02-26,24.758141,1565.38,0.547879,10,21.0,3968.634079714286,6584.84220228226,366921.1785714286,452361.1971732713,108.57142857142856,109.09759719758138,11037.600873,1,6319.2480984628655,1,6322.002517861996
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-05,11037.600873,225852.67,75.572194,89,20.0,5721.356983571429,6602.8521197914415,353737.6471428572,455354.7598347359,100.0,107.74042880924505,273.394056,1,6287.721808640787,1,7115.86747487215
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-06,273.394056,19309.91,5.7579780000000005,15,25.0,3330.230804857143,4542.054326478707,192377.82,300416.6318500867,56.285714285714285,49.42237781179113,0.154047,1,6295.077983875503,0,4071.2574331268897
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-07,0.154047,2917.95,1.021283,3,34.0,3248.371816571429,4604.755675142349,184160.80714285717,305372.7105151589,50.0,53.435319156278354,261.404556,1,154.41053455025408,0,3591.4535285269435
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-11,261.404556,50041.98,15.364144,13,24.0,2886.4400494285715,4743.8038162956,70386.3442857143,89671.5570782369,30.571428571428573,31.774503105777136,901.347725,1,463.6681883396325,1,1881.3085668551917
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-13,901.347725,101871.15,23.551183,25,45.0,1808.5515965714287,4080.741849734473,60850.68,80571.61549496243,25.571428571428573,29.004925690056627,1177.187726,1,469.8002731934715,1,1054.9366284239704
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-21,1177.187726,113076.4,38.586698,74,31.0,1953.6924462857144,4030.138999124205,73519.34857142858,80855.63979310732,32.714285714285715,34.237962778735664,509.688098,1,335.4203141713575,1,841.2262968763822
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-23,509.688098,13789.95,4.826468,15,30.0,2022.968154428572,3995.474299153151,75265.71571428572,79156.68616869877,33.42857142857143,33.73354978285526,-3470.796012,0,2513.0845035551524,0,2121.456577779498
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-25,-3470.796012,422015.46,147.70533,211,46.0,-49.65997199999999,1561.5280690996544,103288.97142857144,147001.42863626752,50.85714285714285,74.32457774614566,2296.570956,1,2952.3924152499744,1,2644.6855637074304
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-03-26,2296.570956,123160.59,27.420784,65,47.0,239.36529942857143,1800.2733992990609,118124.78285714284,142278.01978733842,58.0,72.68883453919634,1330.958901,1,3089.0068152740646,1,2422.4416212121805
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-01,1330.958901,10737.4,3.455933,9,34.0,429.4802785714286,1840.6183066198432,119241.84714285716,141249.7258517939,58.85714285714285,71.96394599943446,0.273154,1,1152.975483513533,1,1516.6763409574064
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-02,0.273154,2371.44,0.830004,6,44.0,392.1757925714286,1847.2268602114311,112431.77000000002,146204.38930799812,57.85714285714285,72.7516977383313,153.890147,1,727.9896507334054,1,1900.5060237268897
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-03,153.890147,19222.63,6.237669,26,25.0,285.3961385714286,1834.4478355931028,100624.83857142858,150474.21284835393,58.0,72.67736924242647,1403.299908,1,769.5352497730331,1,1111.8773629466616
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-11,1403.299908,58974.83,16.622566,45,25.0,317.6978788571428,1854.6475835222327,92896.04285714286,151116.1111218946,53.85714285714285,72.43946569706452,17.957012,1,763.618306438708,1,891.8169807089082
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-14,17.957012,1068.26,0.146851,8,31.0,247.4505808571428,1855.4760178667896,91078.6585714286,152297.91080941257,52.85714285714285,73.11048390718565,11.030809,1,801.8349950597883,1,1169.8414349256666
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-18,11.030809,521.98,0.178228,7,33.0,744.8544124285714,926.9493063152984,30865.304285714286,45588.24972005288,23.714285714285715,23.16401149566759,28.937517,1,9.02952535366632,1,341.9797441324397
0x2c229d22b100a7beb69122eed721cee9b24011dd,2025-04-23,28.937517,2569.38,0.899283,2,72.0,420.9067782857142,648.7845534497578,13637.988571428572,21112.82309518285,14.714285714285714,15.380878667079434,0.134701,1,14.542911043414424,1,923.4221512828715
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-15,152.702423,629.86,0.151157,9,52.0,47.21009900000001,91.52661258197368,15746.910000000002,26315.99029252177,4.666666666666667,3.785938897200183,-3242.882997,0,1914.916184124452,0,1217.5086922237192
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-16,-3242.882997,63482.08,4.082997,6,64.0,-775.313175,1646.7431166681313,27680.7025,32114.62559514421,5.0,3.1622776601683795,-2477.707544,0,1781.1302784507031,0,2201.521470924909
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-01-28,-2477.707544,18109.03,-0.362176,11,54.0,-1115.7920488,1616.6172975509648,25766.368,28139.56761797647,6.2,3.8340579025361623,-0.030602,0,1695.1139665987782,0,1027.3450621585955
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-04-16,-0.030602,91.08,0.030602,1,65.0,-929.8318076666666,1515.9975122298165,21487.15333333333,27264.230808182117,5.333333333333333,4.033195589934446,-19.41806,0,1424.9237458890657,0,334.597739877725
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-05-29,-19.41806,30567.34,19.41806,5,72.0,-799.7727008571428,1426.0486129235326,22784.32285714286,25124.233508361813,5.285714285714286,3.683941988065037,0.0,0,11.202198581418736,0,107.07241333034719
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-07-24,0.0,1.28,0.0,3,69.0,-799.7727008571428,1426.0486129235326,22716.36285714286,25195.17386042594,5.285714285714286,3.683941988065037,0.0,0,11.211022168121511,0,33.939573903816566
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-07-26,0.0,0.81,0.0,1,68.0,-798.1909685714285,1427.0749887820637,16125.925714285717,24056.73981730405,5.142857142857143,3.848314411469496,0.0,0,0.0,0,23.093001457054637
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-01,0.0,0.74,0.0,1,52.0,-820.0056004285714,1411.1955672807665,16036.05142857143,24125.35804160181,4.0,3.696845502136473,0.0,0,0.0,0,462.94450432460735
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-03,0.0,0.65,0.0,1,37.0,-356.73660085714283,935.2882549288746,6967.2757142857145,12399.643979400991,3.2857142857142856,3.728908942943218,0.0,0,0.0,0,292.14553864792475
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-04,0.0,0.01,0.0,1,34.0,-2.7783802857142854,7.337417933218274,4380.272857142858,11547.460336841334,1.8571428571428568,1.573591584938887,214.865199,1,124.05248048213072,1,273.0544472574691
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-06,214.865199,771.0,0.889599,27,17.0,27.921019857142856,82.751668005778,4477.404285714286,11508.161415391043,5.571428571428571,9.571783930858846,0.0,0,124.05248048213072,0,419.525184174949
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-07,0.0,0.04,0.0,11,29.0,30.695028428571423,81.21141170805627,110.64714285714284,291.18858000228795,6.428571428571429,9.778499251881527,-17.07537,0,129.26397380940267,0,298.78397778236575
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-17,-17.07537,30037.26,17.07537,29,25.0,28.25568985714286,82.5327550499636,4401.501428571429,11307.95389062853,10.142857142857142,12.746614863413363,0.0,0,9.858469465991115,1,32.04078932264074
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-08-30,0.0,0.69,0.0,1,34.0,28.25568985714286,82.5327550499636,4401.484285714285,11307.961674072618,10.142857142857142,12.746614863413363,0.0,0,9.858469465991115,0,17.769367233917922
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-09-05,0.0,0.84,0.0,1,29.0,28.25568985714286,82.5327550499636,4401.498571428571,11307.955187930644,10.142857142857142,12.746614863413363,47.541375,1,27.448025653887164,1,32.57560940151004
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-18,47.541375,696.74,0.643771,6,83.0,35.04731485714286,81.7726567869376,4500.94,11265.786338389047,10.857142857142858,12.28045291548825,0.0,0,27.448025653887164,0,827.123429232142
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-19,0.0,0.01,0.0,1,90.0,35.04731485714286,81.7726567869376,4500.94,11265.786338389047,10.857142857142858,12.28045291548825,17505.5595621,1,10093.143504261378,1,6150.11349392328
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-29,17505.5595621,101790.11,5.7672259,56,78.0,2505.146509585714,6614.590615845672,18932.24142857143,38198.91048045456,15.0,20.663978319771825,19045.011744140003,1,10579.280071106356,1,4809.132987024196
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-11-30,19045.011744140003,99705.14,5.65004186,39,84.0,5225.862473034285,8925.545450725338,33175.82714285714,47435.24590790331,19.0,22.397916569776456,13.56115832,1,10571.47129920222,1,8289.381084914427
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-01,13.56115832,34.1,0.00577068,3,81.0,5230.239119937142,8922.553102877067,28889.661428571428,49092.66796010834,15.285714285714286,22.61794483527247,0.0,0,10991.729979397798,0,9427.682862729758
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-02,0.0,0.0,0.0,1,80.0,5230.239119937142,8922.553102877067,28889.562857142857,49092.73563342025,15.285714285714286,22.61794483527247,-0.98587664,0,8.129095825143057,0,9209.853728070677
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-14,-0.98587664,199999.87,0.98587664,36,83.0,5230.098280417143,8922.649427311462,57460.85285714285,78730.05437166794,20.285714285714285,22.80142017297962,346.70813419,1,200.4572387622277,1,1848.6913102778876
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-15,346.70813419,702.1700000000001,0.1195078099999999,6,80.0,5272.836388872857,8894.360144094966,57461.62857142858,78729.40189366136,20.285714285714285,22.80142017297962,0.0,0,200.4572387622277,0,1315.010176890561
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-16,0.0,0.0,0.0,4,83.0,5272.836388872857,8894.360144094966,57461.62714285714,78729.40311009852,20.714285714285715,22.403231059486977,22.79471337,1,193.9269765737411,1,1470.4240772027003
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2024-12-20,22.79471337,45.55,0.00800663,3,74.0,2775.29855334,7175.3909175676245,42926.69,78573.37783060409,13.142857142857142,16.727507997592582,-0.00551699,0,13.1621268055737,0,552.9128277941701
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-01-20,-0.00551699,366.16,0.00551699,2,76.0,54.58180175,129.13610048659703,28735.407142857144,75520.98272204834,7.857142857142857,12.509044347039078,-5978.392752,0,3458.2241294424693,0,2539.2031985934464
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-01-23,-5978.392752,18.56,0.006232,3,75.0,-801.4116140099999,2286.4121447123803,28733.187142857143,75521.96725836612,7.857142857142857,12.509044347039078,0.0,0,3451.625072071773,0,3436.38689703216
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-01-24,0.0,0.01,0.0,2,75.0,-801.4116140099999,2286.4121447123803,28733.18857142857,75521.96662426402,8.0,12.423096769056142,19.513244,1,3457.2734199247743,1,3446.3092951859994
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-02-14,19.513244,50.78,0.01706,2,48.0,-798.4831682042857,2287.6210060460985,169.03285714285715,268.36200412698986,3.142857142857143,1.46385010942271,-350.84769987,0,208.4234887352766,1,2208.5827130813877
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-02-21,-350.84769987,1294.15,0.21500587,7,55.0,-898.1340016414285,2244.2022181990974,253.60142857142856,476.7423239544906,3.2857142857142856,1.7994708216848023,595.033749,1,476.6345203150754,1,1471.7399011264847
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-03-06,595.033749,51825.01,4.975173,37,25.0,-813.1291803557142,2294.594593320605,7657.174285714286,19481.697951582584,8.0,12.909944487358048,-8228.619113,0,4844.426763163441,0,4839.400703232566
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-03-10,-8228.619113,43000.52,4.1280280000000005,26,20.0,-1991.9025841228568,3562.6572739371263,13793.598571428573,23111.48585794769,11.285714285714286,14.279522467672432,-58467.20506,0,31859.37962598177,0,20459.67199303612
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-03-11,-58467.20506,231829.98,22.255574,119,24.0,-10344.359661695711,21499.234568917826,46859.85857142857,84568.2853660633,28.0,42.39496825489239,-3.83964,0,31647.874103342343,0,29306.199312102828
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-06,-3.83964,39996.37,3.83964,19,34.0,-9490.852074267144,21817.6835126389,52570.974285714285,82194.33441863472,30.285714285714285,41.23798526324278,9475.251121,1,36796.72904347802,1,27188.83131318415
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-07,9475.251121,110509.7,10.608879,61,23.0,-8137.244771267144,22777.4702697966,68358.07285714286,81018.53074602906,38.71428571428572,40.51631064857003,-3.839931,0,5472.755686540748,0,11750.174673264795
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-09,-3.839931,39999.58,3.839931,30,18.0,-8140.5809391242865,22776.078117236488,74065.04428571429,76696.74606844258,42.71428571428572,37.56201221852688,2463.207622,1,4917.794980692404,1,9435.81312262092
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-12,2463.207622,35386.74,3.397097,32,43.0,-7738.573036000001,22960.57317027684,78935.41428571429,72259.61272227658,46.285714285714285,34.67811166386412,1073.7791140000002,1,1236.8035423189017,1,3295.0173284816415
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-13,1073.7791140000002,21069.02,2.999618,9,45.0,-7670.180841,22990.22737225563,74541.70142857144,75063.4424592936,42.285714285714285,37.43311495505144,-3553.1279480000003,0,3150.001963758069,0,4090.2041638878977
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-21,-3553.1279480000003,180926.84,19.455411,124,39.0,-7002.253531714287,23039.164881981476,94245.46142857142,83078.68442930763,56.285714285714285,47.341716226158255,0.0,0,2421.63817696854,1,8478.475045183071
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,2025-04-22,0.0,0.01,0.0,1,47.0,1350.2043339999998,4017.963055219432,61126.89428571429,62832.0987185939,39.42857142857143,41.99546460772934,28.846328,1,2059.7770930946945,1,2177.6330717684427
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-01,-0.069934,199.81,0.069934,1,81.0,-273.16095466666667,469.9219891795562,10784.91,10787.66115370241,1.6666666666666667,0.5773502691896258,-0.073479,0,470.9472210291036,0,479.59495408043455
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-03,-0.073479,209.94,0.073479,1,76.0,-204.88908575,407.2615575824444,8141.1675,10273.26237067004,1.5,0.5773502691896257,-19.75714736,0,11.365394717850918,0,247.26193204773404
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-05,-19.75714736,61428.49,19.75714736,6,84.0,-167.862698072,362.2861426217773,18798.632,25437.426906946974,2.4,2.073644135332772,-8.60627,0,9.870810404534316,0,515.9624855560793
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-06,-8.60627,33151.06,8.60627,20,72.0,-141.31996006,330.4967487822769,21190.70333333333,23494.301047265624,5.333333333333333,7.420691791650335,483.179596,1,287.2058053860883,1,350.3250754374702
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-09,483.179596,4824.8,0.48248,8,78.0,-52.1057377657143,383.0635191193045,18852.717142857146,22321.478611514303,5.714285714285714,6.848705126136028,-22.963764,0,288.1667851850785,0,653.7076483228718
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-10,-22.963764,67566.11,22.963764,3,78.0,-54.86674562285715,382.7254463744548,27020.64714285714,28354.517859141783,5.857142857142857,6.768273325562717,3665.32808,1,1999.4060285333287,1,1536.7593963352253
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-11,3665.32808,160050.2,56.017569,4,74.0,585.2910116628572,1370.591431657394,46775.77285714285,57389.386522501336,6.142857142857143,6.618876325292972,1111.29225715,1,1889.1414466379972,0,2612.8235228548256
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-13,1111.29225715,76820.97,5.50834285,26,76.0,744.05703897,1355.7721384727874,57721.65285714285,54246.28657803338,9.714285714285714,9.499373412920203,1897.519196,1,1308.0774718471282,1,3061.099844799159
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-14,1897.519196,6591.46,0.659146,1,83.0,1015.1417068271428,1371.802037992966,58633.29857142857,53161.45136206042,9.714285714285714,9.499373412920203,6620.50136112,1,2979.8237722691188,1,5184.5556254572875
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-15,6620.50136112,55831.68,2.98179288,28,80.0,1963.7500651814285,2426.9693543405438,57833.75428571428,53154.49265986833,12.857142857142858,11.4953406710222,6937.93092612,1,2822.9143472042315,1,3688.7305959508353
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-16,6937.93092612,82133.87,4.25589888,14,83.0,2956.11252177,2866.46950356243,64831.29857142857,52584.69578353239,12.0,11.090536506409416,135.95002722,1,3838.7739292583337,1,4373.108270222991
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-18,135.95002722,8151.69,0.10415878,12,81.0,2906.508297658572,2918.9204532978138,65306.56857142857,51963.31778263889,12.571428571428571,10.952277432222983,1674.922786,1,3566.8528608152774,1,4514.68412978376
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-20,1674.922786,11350.75,1.37994,4,74.0,3149.0635190871426,2697.027522430179,57275.80285714286,55761.08382258836,12.714285714285714,10.812250547631692,14832.33159509,1,8077.432295292599,1,6131.907382507983
0x39cef799f8b69da1995852eea189df24eb5cae3c,2024-12-24,14832.33159509,337139.57,17.45726591,19,73.0,4744.349735528572,5197.137061126252,82574.28428571428,116859.49549750588,14.857142857142858,10.270160197201912,-9665.53047884,0,12260.155878664003,0,10448.023383654157
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-01-01,-9665.53047884,183247.17,9.85349784,12,66.0,3204.803630387142,7526.791342431908,97778.02714285711,122760.40542611052,12.857142857142858,9.02641625874801,-0.02667297,0,12339.408831103388,0,9421.206797699
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-01-03,-0.02667297,6217.48,0.02667297,1,74.0,2933.7256491057137,7615.369210270586,97724.60142857142,122806.77684066008,12.857142857142858,9.02641625874801,-0.840304,0,5580.146363954565,0,5938.154368918093
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-01-14,-0.840304,2400.87,0.840304,3,63.0,1987.8196969457135,7491.320365847068,90091.62857142858,127418.46256405892,9.285714285714286,6.676183683170239,-1589.13933,0,917.2398354775454,0,3878.7442866654615
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-01-19,-1589.13933,45815.23,4.58152,3,77.0,769.6668032142854,7241.351673251775,84903.25142857143,128531.07689094113,7.714285714285714,6.676183683170239,-414.667888,0,823.9468260903011,0,5598.202030546937
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-01-20,-414.667888,59796.66,13.404088000000002,4,76.0,691.0071010399997,7252.364954524048,92281.10428571427,124819.8275665342,6.571428571428571,6.50274667242345,-0.19999994,0,824.2061830349548,0,2652.452746621588
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-01-23,-0.19999994,45000.0,0.19999994,4,75.0,451.703845905714,7242.117547692357,97088.14,121794.88464463002,6.571428571428571,6.50274667242345,1.47982,1,239.7795400299674,1,1620.9087662942316
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-02-23,1.47982,14406.83,1.44068,6,50.0,-1666.9892648214286,3574.6287261373145,50983.462857142855,62364.49945112197,4.714285714285714,3.545621041711669,845.43176867,1,487.7415301744853,1,1422.6432883464215
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-04,845.43176867,202453.39,18.52469533,63,15.0,-165.42322946285722,732.6341931386712,53727.20857142857,69201.08184175097,12.0,22.538855339169288,8176.80553167,1,4496.243740360049,1,3607.586950960708
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-05,8176.80553167,151134.41,10.78872833,43,20.0,1002.6956569142856,3246.3936329135904,74429.62714285715,74121.06763788704,18.0,24.61706725018234,-37240.413518,0,24382.38585078265,1,2983.3809089757733
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-10,-37240.413518,96269.09,9.626909,2,20.0,-4317.243373657143,14869.71466681812,87839.37285714287,67074.17203883642,17.857142857142858,24.72130371042064,-9.944007,0,24206.936038472257,0,16909.34141093596
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-12,-9.944007,99440.18,9.944007,39,34.0,-4091.6440418000007,14929.860997269652,95500.08,64486.96565219002,23.0,24.859605789312106,17887.240517000002,1,28123.16753526132,0,14260.758183785907
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-17,17887.240517000002,391153.14,39.115225,205,32.0,-1477.0856982285716,17122.618091657947,142836.72,126096.5950613526,51.71428571428572,71.53021339665797,179.983675,1,10278.555599556545,1,8594.410851003242
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-18,179.983675,583306.89,58.330524,283,34.0,-1451.345173237143,17125.343555659096,219737.7042857143,199352.1695003966,91.57142857142856,108.62451709575384,881.0890339999999,1,10027.027491200282,1,9683.42582297377
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-19,881.0890339999999,288183.57,28.818302,119,32.0,-1325.6867140942857,17141.000408026383,258848.66714285716,178074.9475156653,107.71428571428572,101.98155762312172,-4.983753,0,467.419629045343,0,3133.788542038462
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-20,-4.983753,49837.98,4.983753,82,49.0,-1447.1746457614286,17126.05498234693,237046.4657142857,194697.1193684468,110.42857142857144,100.83957084210073,-3.017585,0,511.00772392043785,0,3550.852946186343
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-21,-3.017585,30175.86,3.017585,3,31.0,-2615.7208052857145,16631.88027966272,219766.67285714284,208473.1146716797,104.71428571428572,106.28376214285086,4950.419771,1,2860.43614364734,1,6566.58044537265
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-23,4950.419771,383297.04,38.329658,93,30.0,3411.541093142857,6630.7187348819525,260770.66571428571,208361.65403779247,117.71428571428572,96.76554876902952,3893.220609,1,2608.7955002367808,1,3854.301498121592
0x39cef799f8b69da1995852eea189df24eb5cae3c,2025-03-24,3893.220609,34072.35,3.407223,20,45.0,3969.1360382857138,6456.87818857072,251432.40428571423,218037.32558192743,115.0,99.56739760919066,-10.01761,0,2612.7532627867813,0,2712.274269422782
